nor_x	nor_y	nor_z
0.86462113763902648245	0.36328125000000000000	0.34706918870195468951
-0.40440457707610877325	0.35546875000000005551	-0.84267366507642271767
-0.27187324637853532705	0.34765625000000000000	0.89734055393676137591
0.80907597088397498197	0.33984375000000005551	-0.47948128109874188496
-0.92319958323718220861	0.33203125000000000000	-0.19354012125171973779
0.55158650999148761684	0.32421874999999994449	0.76852750383044077243
0.11272404821019293975	0.31640624999999994449	-0.94190252888292191891
-0.72131422900491348749	0.30859374999999994449	0.62006102965432741136
0.95321785097925226804	0.30078125000000000000	0.03010594995899464749
-0.68427518053878344517	0.29296875000000000000	-0.66778498696964794235
0.05361289767180831695	0.28515625000000005551	0.95698044404740556512
0.60834833641934060733	0.27734374999999988898	-0.74363482026580651763
-0.95309329397763864478	0.26953125000000000000	0.13771738542497843905
0.79758693129248570131	0.26171875000000000000	0.54346884264865924496
-0.22148521501657894572	0.25390625000000011102	-0.94152849969610430403
-0.47366284665685209898	0.24609375000000005551	0.84562484229584045092
0.92232765081715228916	0.23828125000000005551	-0.30419360683050278293
-0.88729301553115669243	0.23046875000000011102	-0.39949375447316326504
0.38512600896457926947	0.22265624999999988898	0.89560155848175726501
0.32156689066041604930	0.21484375000000008327	-0.92219135645316563377
-0.86152934252676405258	0.20703124999999994449	0.46357874572594376383
0.94997900630768550290	0.19921875000000008327	0.24052396392688130122
-0.53886754427215943775	0.19140624999999994449	-0.82035688403951967373
-0.15703719629747889264	0.18359374999999997224	0.97037758318087952158
0.77239465816876806681	0.17578125000000008327	-0.61033387926674131929
-0.98317384208076186169	0.16796875000000000000	-0.07180317034498361062
0.67735107712807640645	0.16015625000000002776	0.71801496774048656491
-0.01446354847159862789	0.15234374999999997224	-0.98822172997842294695
-0.65764860370848254867	0.14453125000000000000	0.73933012370234219013
0.98544381730444829959	0.13671875000000008327	-0.10103695529297446187
-0.79572512194909528205	0.12890625000000008327	-0.59178096371042132606
0.18718625461829835332	0.12109374999999991673	0.97483209312830432225
0.52094766494874777951	0.11328125000000000000	-0.84603834947529699129
-0.95644811709364607744	0.10546875000000005551	0.27218255286012804639
0.88982486945250383048	0.09765625000000005551	0.44572969223484770751
-0.35530553285208715808	0.08984374999999994449	-0.93042252708682404716
-0.36674812627108882568	0.08203124999999998612	0.92669665257843836237
0.89695390752571457771	0.07421875000000005551	-0.43585004866672816259
-0.95632617224721672144	0.06640625000000002776	-0.28465850107791301760
0.51313257985876714606	0.05859375000000009021	0.85630702901962885143
0.20014484284736649977	0.05078124999999990979	-0.97844943994569311130
-0.80881047591169641375	0.04296874999999992367	0.58649748556914771402
0.99286845303945203689	0.03515624999999997918	0.11391344540914806471
-0.65532300078011707090	0.02734375000000004510	-0.75485368382520345865
-0.02668643989297567881	0.01953124999999997918	0.99945303251292216817
0.69488341474195702840	0.01171874999999990459	-0.71902691939523022402
-0.99814203383170374551	0.00390625000000009021	0.06080478196036364497
0.77707191170822442761	-0.00390624999999996791	0.62939970229184472039
-0.14782623005238060276	-0.01171875000000000520	-0.98894391984931995232
-0.55895130479152055347	-0.01953125000000007633	0.82897042718380142823
0.97193669053648601430	-0.02734374999999992367	-0.23364800218474021665
-0.87428913728910806480	-0.03515625000000007633	-0.48413070807810215657
0.31755093254656291402	-0.04296875000000002082	0.94726717021242001771
0.40556872431644486188	-0.05078125000000000694	-0.91265287733330957565
-0.91514965885391796885	-0.05859374999999996531	0.39883314100071359798
0.94374805087153568195	-0.06640624999999991673	0.32392873666458599224
-0.47681642265044521523	-0.07421874999999993061	-0.87586395989289878017
-0.23990064293553969854	-0.08203125000000008327	0.96732546515769568529
0.82975280263660000646	-0.08984375000000004163	-0.55085241862285116987
-0.98320257134594846171	-0.09765624999999993061	-0.15419455416665175940
0.62032851100274755130	-0.10546874999999993061	0.77721868300405116958
0.06753430626461406905	-0.11328125000000009714	-0.99126508859930839712
-0.71872015161422764251	-0.12109375000000001388	0.68467338737135019500
0.99146799691032272417	-0.12890624999999997224	-0.01934915537096511956
-0.74336222341381663625	-0.13671874999999994449	-0.65476758334519302718
0.10572445715617684314	-0.14453125000000011102	0.98383588922770504048
0.58591846725090757086	-0.15234375000000005551	-0.79592143555145244971
-0.96846267935883945110	-0.16015624999999991673	0.19086648284870563752
0.84193295947413016034	-0.16796875000000011102	0.51277226014534971199
-0.27406300150270351823	-0.17578124999999994449	-0.94551066802853511728
-0.43596485118500899469	-0.18359375000000008327	0.88103801478265986180
0.91520897536603584843	-0.19140625000000002776	-0.35462117656788127995
-0.91294032064256658288	-0.19921874999999994449	-0.35616268837918041434
0.43187389589702696036	-0.20703125000000002776	0.87785135391258661830
0.27405662109095890733	-0.21484374999999997224	-0.93740873236926058887
-0.83379340193496531697	-0.22265624999999997224	0.50518586403981557975
0.95427927416199420652	-0.23046874999999997224	0.19035551522951704717
-0.57395940033730874497	-0.23828124999999991673	-0.78344920235001491715
-0.10577969996500130589	-0.24609374999999994449	0.96345654872767971799
0.72728741785324280134	-0.25390625000000000000	-0.63763988899950441169
-0.96491451024497931765	-0.26171875000000011102	-0.02105430637967474136
0.69572083049808042254	-0.26953124999999988898	0.66582687786278116349
-0.06309744048719020948	-0.27734375000000000000	-0.95869659295311104863
-0.59963169758078338489	-0.28515624999999994449	0.74774844723498135046
0.94491519356379649608	-0.29296874999999988898	-0.14596091427409790819
-0.79332580050159751117	-0.30078124999999988898	-0.52930597380620703074
0.22683670277282716454	-0.30859375000000005551	0.92375051162967669605
0.45548810605591627532	-0.31640625000000000000	-0.83211638020323319687
-0.89544875790784828062	-0.32421875000000005551	0.30504708507004119067
0.86384713363957432719	-0.33203125000000011102	0.37884479503634321818
-0.37994231039946319006	-0.33984374999999994449	-0.86031974657929088934
-0.30006477351654420316	-0.34765625000000011102	0.88831090476837137881
0.81873389286798947673	-0.35546874999999994449	-0.45090662053541108456
-0.90536826078705645582	-0.36328125000000011102	-0.21985232716043306977
0.51736395987036010169	-0.37109375000000000000	0.77111864310117528287
0.13892066485740789394	-0.37890624999999994449	-0.91494868849925858889
-0.71795436950921576180	-0.38671874999999988898	0.57878332016486278011
0.91705114874241677736	-0.39453125000000000000	0.05798519952239081232
-0.63468367029824412917	-0.40234374999999994449	-0.65976976703444611960
0.02224319879423523882	-0.41015625000000000000	0.91174398308589765794
0.59713679406050479415	-0.41796874999999983347	-0.68463842515782014075
-0.89916417301555873198	-0.42578125000000011102	0.10106491534495924689
0.72827941206447299738	-0.43359374999999994449	0.53066520323454713370
-0.17779820681960351036	-0.44140625000000011102	-0.87951595784992486760
-0.46099671241068873595	-0.44921875000000000000	0.76530029778837416199
0.85306882363104208356	-0.45703125000000000000	-0.25178566017981934833
-0.79545944424525016903	-0.46484375000000005551	-0.38879886914312816737
0.32240043464311129995	-0.47265624999999994449	0.82015488115225565480
0.31475866507882760414	-0.48046875000000005551	-0.81858216632860492101
-0.78116565707424090448	-0.48828125000000000000	0.38905222927803290167
0.83456237098962826604	-0.49609375000000005551	0.23957595901740094679
-0.45119292124061388671	-0.50390625000000022204	-0.73654832769703482143
-0.16395676928363603353	-0.51171875000000000000	0.84336356259000788693
0.68680143035104790350	-0.51953124999999988898	-0.50832182280637172589
-0.84501920567183919086	-0.52734375000000022204	-0.08860649740098718030
0.55999050899143232307	-0.53515624999999977796	0.63247009251462171786
0.01422314582725209969	-0.54296874999999977796	-0.83963244258795421970
-0.57414082361906926266	-0.55078125000000000000	0.60580717171593001513
0.82737516987259285273	-0.55859374999999988898	-0.05850940727127250385
-0.64544046110498665136	-0.56640625000000000000	-0.51243591904697660677
0.12892801358875219386	-0.57421874999999988898	0.80848648378343113130
0.44800753004673277147	-0.58203125000000011102	-0.67862277963892669863
-0.78327051209062525938	-0.58984375000000000000	0.19639667888033968124
0.70515300043328721369	-0.59765625000000000000	0.38153145717734732179
-0.26031274554404126853	-0.60546875000000011102	-0.75209365592375576615
-0.31370072847906221858	-0.61328125000000011102	0.72489858694174813536
0.71538127232716364201	-0.62109375000000000000	-0.32011277530661913504
-0.73779709783143621049	-0.62890625000000000000	-0.24521902687688754141
0.37527807619832870278	-0.63671875000000011102	0.67361383516323258824
0.17679403443528932116	-0.64453125000000000000	-0.74385706769616111167
-0.62732261922411980404	-0.65234375000000011102	0.42533982090291910794
0.74315826168290388676	-0.66015624999999977796	0.10913076412443162289
-0.46988370683211810874	-0.66796875000000000000	-0.57708496001641351736
-0.04292495290452249396	-0.67578125000000000000	0.73585131009367787946
0.52351914990028680652	-0.68359375000000011102	-0.50855411181959619960
-0.72215673771157440353	-0.69140625000000000000	0.02114340650684832373
0.54105770300167987941	-0.69921875000000011102	0.46727904047900897799
-0.08241631341016535106	-0.70703125000000000000	-0.70236341220718123690
-0.40904843192396672658	-0.71484374999999977796	0.56716646006836635152
0.67682644685298110065	-0.72265625000000022204	-0.14026369871176966320
-0.58672007730717734564	-0.73046875000000000000	-0.34953534321738821689
0.19408895999302083757	-0.73828124999999988898	0.64596460546013290127
0.28946627455764223358	-0.74609375000000011102	-0.59962771125478930845
-0.61025727283575004201	-0.75390625000000000000	0.24333398275212292372
0.60586904153477505464	-0.76171874999999988898	0.22958059675889580520
-0.28748351831128432510	-0.76953124999999988898	-0.57024107355819519949
-0.17062523626087097717	-0.77734375000000011102	0.60549461028720918954
0.52650624781172861155	-0.78515625000000011102	-0.32606875670807838885
-0.59862539821762350556	-0.79296875000000000000	-0.11334987486640231424
0.35866988055072429598	-0.80078125000000011102	0.47969292931433382687
0.05850296184441022840	-0.80859375000000000000	-0.58545157862659225056
-0.43048752373870763366	-0.81640625000000000000	0.38491729873604418888
0.56623035720007752758	-0.82421875000000011102	0.00682896284291977396
-0.40449111015199562535	-0.83203124999999988898	-0.37961946845682692508
0.04093251705559162318	-0.83984374999999988898	0.54128274001064480281
0.32785878814551483451	-0.84765624999999988898	-0.41711808504510111684
-0.51098894487799040309	-0.85546875000000000000	0.08404472610411360678
0.42256497023765138277	-0.86328125000000011102	0.27601508894712634135
-0.12176718014972424953	-0.87109375000000000000	-0.47578191700538824405
-0.22493904512797185946	-0.87890625000000000000	0.42062599739894074302
0.43613787995640229678	-0.88671874999999988898	-0.15334147535997075251
-0.41110057932471860687	-0.89453124999999988898	-0.17552822124182310137
0.17796371556260970337	-0.90234375000000000000	0.39256168022246917815
0.12874070405410231732	-0.91015625000000000000	-0.39375300850354344462
-0.34556187041516361891	-0.91796874999999988898	0.19473152733600007647
0.36823586963022220120	-0.92578125000000000000	0.08562372023050310310
-0.20253788945998768556	-0.93359375000000011102	-0.29560296563808552417
-0.04737390753298274804	-0.94140625000000011102	0.33393110868260506008
0.24299908159500108185	-0.94921875000000000000	-0.19983796184014565589
-0.28957161165346845255	-0.95703125000000000000	-0.01547476164114820751
0.18404822164057665912	-0.96484375000000000000	0.18762406614525409254
-0.00792933141487711830	-0.97265625000000000000	-0.23211407764125488451
-0.12782329982712098415	-0.98046875000000000000	0.14947318921714161655
0.15151520091741477181	-0.98828125000000000000	-0.01852875574324815838
-0.07186996606009658783	-0.99609375000000000000	-0.05130252615084396339
